age,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
18,2.54,1,3.298298823644564,1,17.0,1,1,1,4.0,1,9,3.65
23,2.86,1,4.2975802279022774,0,16.0,1,15,1,6.0,1,5,2.8500000000000005
19,2.68,6,3.276234662817001,1,23.0,1,1,1,7.0,0,7,3.3
18,2.37,1,0.6597411380714123,1,14.0,0,1,0,5.0,1,8,4.074999999999999
20,2.79,1,3.45932944067028,1,6.0,0,1,1,4.0,0,5,3.025
18,2.6,2,4.945726573509727,1,13.0,0,1,1,7.0,0,7,3.5
19,2.95,1,8.338382358382582,1,18.0,0,1,1,9.0,1,8,2.6249999999999996
19,2.75,1,4.872268354437091,1,26.0,1,14,1,5.0,1,8,3.125
19,2.5,1,8.21932432400417,1,3.0,1,1,0,3.0,1,4,3.75
18,2.86,1,9.001870875388816,1,5.0,1,1,0,6.0,0,8,2.8500000000000005
18,2.54,1,2.476661566781821,1,10.0,1,1,0,8.0,1,7,3.65
18,2.53,2,5.465110112586988,1,22.0,1,1,1,6.0,1,8,3.6750000000000007
28,2.37,1,4.043112122163318,1,24.0,0,1,0,5.0,0,6,4.074999999999999
19,2.65,1,9.223551801192663,1,20.0,0,1,1,4.0,0,7,3.375
20,0.0,1,9.123523990808053,1,4.0,0,1,1,4.0,1,6,10.0
19,2.71,2,4.467160215434661,1,11.0,0,1,1,3.0,1,7,3.225
20,2.58,1,3.9860505326859186,1,27.0,0,1,0,8.0,0,7,3.55
19,2.42,2,1.0505156497429384,1,10.0,0,1,1,2.0,0,7,3.95
21,2.48,1,4.079215926409838,1,24.0,1,1,1,6.0,1,8,3.8
19,2.83,1,3.8059303941778118,1,16.0,0,1,1,6.0,1,8,2.925
18,2.53,2,4.28544167059616,1,28.0,1,1,1,3.0,1,7,3.6750000000000007
19,0.0,2,7.502176555818808,1,27.0,1,1,0,1.0,1,6,10.0
19,2.73,1,6.581041221134541,1,10.0,1,1,0,7.0,1,9,3.175
20,2.42,1,5.774740510688947,1,28.0,0,1,0,4.0,1,7,3.95
18,2.47,2,7.1638870714746,1,27.0,1,1,1,7.0,1,7,3.8249999999999993
18,0.0,1,1.7826672801414103,1,20.0,1,1,0,7.0,0,4,10.0
18,2.4,1,10.239555522809717,1,26.0,0,1,0,5.0,0,8,4.0
18,0.0,3,3.5987666867473402,1,7.0,1,1,0,2.0,1,5,10.0
18,2.27,3,2.2231338415545174,1,8.0,1,1,1,5.0,1,9,4.325
20,2.36,4,4.7623506989539335,1,17.0,1,1,1,6.0,0,7,4.1000000000000005
19,2.59,3,5.549409365118784,1,24.0,0,1,1,7.0,0,7,3.5250000000000004
21,2.43,1,7.422854877331413,1,18.0,1,1,1,5.0,0,8,3.925
20,0.0,1,5.344300805502811,1,29.0,1,3,1,6.0,1,7,10.0
18,2.34,1,5.528423670244469,1,8.0,0,1,1,4.0,1,5,4.15
20,2.55,1,1.528465552618158,1,11.0,0,1,0,5.0,0,5,3.6250000000000004
19,2.81,2,10.667449232938562,1,14.0,1,1,1,5.0,1,7,2.9749999999999996
22,2.74,1,5.305618404118667,1,26.0,0,6,1,8.0,1,7,3.1499999999999995
22,0.0,1,0.7305533672018992,1,18.0,0,1,1,5.0,0,5,10.0
18,2.22,2,13.253721887825815,1,2.0,1,1,1,7.0,0,6,4.449999999999999
21,2.17,1,3.31014014472586,1,3.0,1,1,0,7.0,0,7,4.575
19,2.46,1,7.429670334676373,1,13.0,1,1,1,5.0,0,6,3.85
19,0.0,4,3.9100835218685956,1,24.0,0,1,1,5.0,1,7,10.0
20,2.98,2,6.608218412998817,1,27.0,1,1,1,5.0,0,6,2.55
18,2.51,3,5.248737132870493,1,16.0,0,1,1,5.0,0,4,3.7250000000000005
22,2.16,1,13.50372201044694,0,27.0,0,16,0,4.0,0,7,4.6
20,2.51,4,5.370693781815774,1,18.0,0,1,1,2.0,0,5,3.7250000000000005
19,2.47,1,2.6505877996717957,1,25.0,0,14,0,9.0,1,5,3.8249999999999993
19,2.55,5,9.564894398493589,1,14.0,0,1,1,6.0,0,7,3.6250000000000004
20,2.51,2,5.49945370198348,1,10.0,0,1,1,3.0,0,9,3.7250000000000005
25,2.2,1,2.6706313978140424,0,26.0,1,1,0,4.0,0,7,4.5
19,2.78,1,8.461950200079796,1,28.0,0,1,0,4.0,0,7,3.0500000000000007
19,2.62,1,3.805132135994998,1,29.0,0,1,1,8.0,0,7,3.4499999999999997
19,0.0,1,1.9696234826675207,1,11.0,0,1,1,6.0,1,5,10.0
20,2.63,1,7.838945494803346,1,7.0,1,1,0,3.0,0,7,3.4250000000000003
25,2.36,2,9.174447317762406,1,5.0,1,1,1,6.0,1,7,4.1000000000000005
20,2.47,1,3.864351318729427,1,3.0,1,1,1,5.0,1,6,3.8249999999999993
24,3.22,1,3.94297581844784,1,1.0,0,1,1,5.0,0,6,1.9499999999999995
20,2.65,3,4.502169236169288,1,4.0,1,1,0,3.0,0,6,3.375
21,2.78,1,5.404394729786732,1,0.0,1,1,1,7.0,1,7,3.0500000000000007
19,2.6,1,2.7256421964876387,1,17.0,1,14,0,4.0,0,8,3.5
19,2.63,1,3.3501361428933225,1,8.0,1,1,0,6.0,0,5,3.4250000000000003
21,2.62,2,7.164561949228321,1,26.0,1,1,0,6.0,1,6,3.4499999999999997
28,3.36,1,6.404494143807199,1,22.0,0,3,0,9.0,0,5,1.6000000000000003
19,2.16,1,2.365779903607333,1,23.0,1,1,1,7.0,0,7,4.6
18,2.76,1,4.49678161510792,1,2.0,0,1,0,6.0,0,7,3.1000000000000005
18,2.42,5,11.119284244216306,1,26.0,0,1,1,8.0,1,5,3.95
18,2.61,3,4.92443398654053,1,28.0,1,1,1,7.0,0,6,3.4750000000000005
22,2.66,1,6.019352083994345,1,20.0,0,1,1,7.0,0,5,3.3499999999999996
19,2.17,1,6.782907047474542,1,0.0,1,1,1,8.0,1,6,4.575
18,2.92,1,9.626231062367784,1,24.0,0,1,0,5.0,0,6,2.7
20,0.0,1,3.2358802756919545,1,26.0,0,1,0,4.0,0,7,10.0
26,2.22,1,2.5112426035857274,1,14.0,1,14,0,9.0,0,6,4.449999999999999
18,2.76,3,9.860657789547405,1,26.0,0,1,1,8.0,0,6,3.1000000000000005
21,2.38,1,2.8016053205188713,1,4.0,0,1,1,8.0,1,6,4.050000000000001
18,2.66,4,4.0018677194216,1,30.0,1,1,1,7.0,0,5,3.3499999999999996
20,2.82,1,6.688954929859037,1,14.0,1,1,1,6.0,0,9,2.95
18,2.62,6,5.639111509168497,1,25.0,0,1,1,4.0,0,9,3.4499999999999997
19,2.34,6,4.563638300186962,1,16.0,0,1,0,4.0,1,6,4.15
20,2.88,1,10.970183085638677,1,5.0,0,1,1,5.0,1,7,2.8000000000000003
18,2.59,1,10.225713821731901,1,24.0,0,1,0,5.0,0,4,3.5250000000000004
20,2.46,2,2.6271501229685605,1,11.0,0,1,1,1.0,1,7,3.85
22,2.56,2,5.98422942698413,0,9.0,1,1,1,5.0,0,10,3.5999999999999996
18,0.0,1,4.549361315905147,1,14.0,0,1,1,6.0,1,6,10.0
21,2.29,1,5.642202378382906,0,14.0,1,1,0,5.0,0,5,4.275
18,2.42,2,8.189090361712868,1,15.0,0,1,0,5.0,1,4,3.95
18,2.7,1,0.15139176329266973,1,22.0,1,1,0,5.0,1,5,3.2499999999999996
18,2.33,1,3.557081613380342,1,3.0,0,1,0,7.0,1,6,4.175
19,0.0,1,5.1700946828740815,1,7.0,1,1,1,8.0,0,7,10.0
19,2.48,3,11.479364100636182,1,20.0,0,1,1,5.0,1,8,3.8
19,2.67,1,10.669594588187081,1,8.0,1,1,1,3.0,1,6,3.325
19,2.65,3,6.167371739540391,1,10.0,0,1,1,7.0,1,8,3.375
19,2.42,1,2.6492536395598325,1,17.0,0,1,1,3.0,1,7,3.95
19,2.17,1,1.411116241231304,1,28.0,0,1,1,5.0,0,8,4.575
21,2.61,4,6.014692848925021,1,1.0,1,1,1,4.0,0,8,3.4750000000000005
20,2.36,2,9.977122776335799,1,20.0,0,1,0,8.0,1,7,4.1000000000000005
20,2.75,1,9.929848088605892,1,16.0,1,1,1,5.0,1,8,3.125
41,2.28,1,7.597185396892457,0,23.0,0,12,0,4.0,0,6,4.300000000000001
32,2.63,1,5.487826355162927,1,23.0,1,15,1,4.0,1,9,3.4250000000000003
18,2.93,3,4.74626881131573,1,24.0,0,1,1,8.0,1,4,2.675
35,2.27,1,5.736864506041785,0,28.0,1,1,0,5.0,1,6,4.325
32,1.37,1,4.204393592656512,1,16.0,1,1,0,7.0,0,4,6.574999999999999
37,2.85,1,5.065268597801094,0,18.0,1,15,0,3.0,1,5,2.875
30,2.29,2,2.2669411093335734,1,11.0,1,3,0,8.0,0,6,4.275
23,2.53,2,6.630595183713332,1,23.0,1,1,0,6.0,1,7,3.6750000000000007
20,2.79,2,6.487056232885495,1,15.0,1,1,1,4.0,0,4,3.025
21,2.33,1,4.332030701878194,1,13.0,0,1,0,7.0,1,6,4.175
19,2.44,1,7.55005639246062,1,12.0,0,1,0,7.0,0,8,3.9000000000000004
18,3.01,4,6.47356395446335,1,27.0,1,1,1,4.0,1,4,2.4750000000000005
18,2.2,1,4.541229942118457,1,5.0,1,1,0,6.0,1,5,4.5
24,2.47,1,2.351415474822581,0,14.0,0,1,0,5.0,0,4,3.8249999999999993
22,2.56,1,7.621334685887713,1,13.0,1,1,1,5.0,1,7,3.5999999999999996
18,2.22,4,2.251773737241338,1,10.0,0,1,1,5.0,1,7,4.449999999999999
18,2.57,2,1.6746329467332837,1,29.0,1,1,1,8.0,0,4,3.575
21,2.88,2,9.592813200744036,1,20.0,1,1,1,7.0,0,8,2.8000000000000003
38,2.18,1,2.588600735071574,1,12.0,1,1,0,3.0,0,5,4.55
19,2.51,1,3.342205792281514,1,21.0,1,1,0,6.0,1,8,3.7250000000000005
36,2.38,1,10.59798951606826,1,21.0,1,1,0,7.0,1,4,4.050000000000001
18,2.38,1,4.7870017268156975,1,4.0,0,1,1,6.0,1,8,4.050000000000001
19,2.45,3,11.21002021114281,1,14.0,1,1,1,4.0,1,5,3.8749999999999996
21,2.7,1,5.737241020746671,1,21.0,0,16,0,6.0,1,10,3.2499999999999996
19,2.55,2,5.048216568717465,1,11.0,1,1,1,4.0,0,7,3.6250000000000004
18,2.34,1,2.117627486856125,1,10.0,1,1,0,4.0,1,6,4.15
45,2.57,1,2.0301699921066403,1,6.0,1,3,1,5.0,0,4,3.575
20,2.1,1,4.605175598380987,1,19.0,1,1,1,5.0,0,7,4.75
18,2.32,1,9.93157990890112,1,2.0,1,1,1,4.0,0,8,4.2
18,2.71,1,3.57272556970401,1,8.0,1,1,0,3.0,0,6,3.225
25,0.0,2,10.090385619821225,1,4.0,0,3,0,9.0,0,8,10.0
19,2.41,6,2.198579484815251,1,16.0,0,1,1,7.0,1,6,3.9749999999999996
18,0.0,1,4.239627328400294,1,17.0,0,1,1,5.0,1,7,10.0
39,2.84,1,5.8895527335572115,1,15.0,0,15,0,7.0,1,7,2.9000000000000004
29,3.08,1,5.498583102625299,1,29.0,1,1,0,7.0,1,4,2.3
18,2.42,1,3.539367144207983,1,12.0,0,1,1,3.0,0,5,3.95
23,1.0,1,11.930555039071375,1,18.0,1,3,0,6.0,0,6,7.5
21,2.26,1,1.8033164741323557,1,2.0,1,1,1,6.0,1,7,4.3500000000000005
18,2.97,1,5.378664507350241,1,15.0,1,1,0,4.0,0,4,2.5749999999999993
23,3.19,1,7.887265885785501,1,28.0,1,15,1,7.0,0,6,2.0250000000000004
18,3.03,1,4.958967384061867,1,8.0,1,1,0,6.0,0,4,2.4250000000000007
32,2.6,1,13.808571300230984,0,2.0,0,12,0,2.0,0,6,3.5
29,2.55,2,1.0685060983669128,1,17.0,1,1,0,7.0,0,8,3.6250000000000004
20,2.34,6,9.451157768990994,1,16.0,0,1,1,5.0,0,6,4.15
28,1.3,1,2.1171554579603473,1,30.0,0,1,1,4.0,0,5,6.75
27,2.56,1,4.380272190461035,1,22.0,0,3,0,5.0,1,6,3.5999999999999996
22,2.47,2,2.9334280666425667,1,8.0,0,1,0,5.0,0,5,3.8249999999999993
37,2.58,1,5.763640524149936,1,26.0,0,12,0,3.0,0,10,3.55
28,1.1,1,4.323250020904176,0,14.0,1,3,0,5.0,1,7,7.25
43,2.28,1,5.249460919642313,1,18.0,1,1,0,2.0,1,6,4.300000000000001
32,0.0,1,1.1243100700177482,1,15.0,1,1,1,5.0,1,6,10.0
20,2.22,1,9.792650964314253,1,5.0,1,1,0,6.0,1,6,4.449999999999999
35,2.73,1,1.2650524686295983,1,8.0,1,12,0,6.0,0,6,3.175
21,2.45,1,2.5688807477282443,1,16.0,0,1,1,2.0,1,6,3.8749999999999996
18,2.58,4,4.098412304999818,1,27.0,0,1,1,5.0,0,6,3.55
18,3.33,1,4.963011324432395,1,17.0,1,1,0,4.0,0,6,1.6749999999999998
18,2.4,4,11.222827976269283,1,1.0,0,1,1,5.0,1,6,4.0
22,2.58,1,3.43988042867559,0,19.0,1,14,1,3.0,0,8,3.55
19,2.55,2,2.881413811380763,1,11.0,0,1,1,1.0,1,7,3.6250000000000004
18,2.59,2,7.789238255936014,1,10.0,1,1,1,7.0,1,6,3.5250000000000004
19,0.0,2,3.5628715596364446,1,24.0,1,1,1,7.0,0,6,10.0
18,3.03,1,2.527056784490529,1,26.0,0,1,0,6.0,1,7,2.4250000000000007
31,0.0,1,8.498302540279418,0,14.0,0,12,0,5.0,0,8,10.0
33,2.63,1,3.1817070061612744,0,27.0,1,12,0,6.0,1,8,3.4250000000000003
19,2.72,3,8.069792054250708,1,29.0,0,1,1,3.0,0,7,3.1999999999999993
18,3.1,1,0.3940569131900426,1,27.0,1,1,1,3.0,0,4,2.25
23,2.23,1,4.321683280844345,1,8.0,0,1,0,3.0,1,9,4.425
20,2.32,1,3.141840026518437,1,16.0,1,1,1,5.0,0,7,4.2
18,2.75,5,7.644169350306437,1,10.0,0,1,1,6.0,0,6,3.125
21,2.54,1,9.617567687794384,1,8.0,1,16,1,5.0,1,6,3.65
22,2.29,1,3.4057748710109603,1,30.0,0,1,0,5.0,0,7,4.275
20,2.38,1,1.3866873489660274,1,18.0,1,1,1,5.0,0,8,4.050000000000001
23,2.87,1,3.3757695942033257,1,15.0,1,3,1,6.0,0,7,2.8249999999999997
19,2.55,2,1.6662284056607137,1,17.0,0,1,1,8.0,1,4,3.6250000000000004
19,2.79,6,4.578795517012475,1,24.0,0,1,1,4.0,0,4,3.025
26,2.3,1,2.043412359496726,0,1.0,1,1,0,5.0,1,5,4.25
18,2.72,6,4.160007961836718,1,3.0,0,1,1,8.0,0,7,3.1999999999999993
18,1.6,1,5.827954087089951,1,23.0,0,1,1,7.0,1,7,6.0
20,2.63,1,2.5216166028241505,1,13.0,0,14,1,2.0,1,8,3.4250000000000003
19,0.0,1,11.869978008544955,1,26.0,0,1,0,5.0,1,8,10.0
32,2.24,1,11.458884837868407,0,14.0,1,1,0,3.0,0,6,4.3999999999999995
31,2.27,1,2.119896923570094,1,13.0,0,1,0,5.0,0,8,4.325
25,2.1,1,7.338312250113109,1,2.0,0,12,0,5.0,0,7,4.75
21,2.67,1,3.469287119627838,1,7.0,0,14,1,8.0,1,6,3.325
31,2.17,1,5.123800900711087,0,24.0,0,1,0,9.0,0,7,4.575
34,2.3,1,3.4819533236645377,1,19.0,0,1,0,6.0,0,6,4.25
18,2.63,1,3.6701670045030492,1,26.0,1,1,0,5.0,0,7,3.4250000000000003
19,0.0,3,1.1807555614800878,1,26.0,1,1,1,4.0,0,5,10.0
21,2.3,1,1.792540668984335,1,1.0,1,16,1,5.0,1,6,4.25
18,2.48,2,11.800324799516774,1,26.0,0,1,1,3.0,0,7,3.8
20,3.08,1,6.021276021961748,1,21.0,1,1,1,6.0,1,6,2.3
20,2.47,1,7.40187239564451,1,16.0,0,1,1,8.0,1,4,3.8249999999999993
18,2.43,3,2.9103036115707077,1,21.0,0,1,1,6.0,0,6,3.925
19,2.41,1,2.354263013142868,1,22.0,0,1,1,4.0,1,4,3.9749999999999996
19,1.48,1,6.051852001285313,1,18.0,1,1,1,7.0,1,7,6.3
30,1.0,1,3.0626873447066356,1,18.0,0,1,1,2.0,1,5,7.5
19,2.49,1,11.585998833047457,1,25.0,0,1,1,6.0,1,4,3.7749999999999995
19,2.55,3,6.316949422212501,1,4.0,0,1,1,7.0,0,5,3.6250000000000004
19,2.72,4,2.739363424842206,1,22.0,1,1,1,6.0,0,4,3.1999999999999993
19,3.19,1,8.973884255039838,1,27.0,1,1,1,4.0,1,4,2.0250000000000004
20,2.33,3,4.000813918751478,1,9.0,0,1,1,8.0,0,9,4.175
25,1.4,1,3.317371627780312,1,15.0,0,1,0,6.0,0,6,6.5
19,0.0,2,4.855270395229113,1,17.0,1,1,0,3.0,1,6,10.0
34,3.23,1,7.725939763272759,1,26.0,0,1,0,6.0,1,5,1.925
18,2.36,2,9.40760421466088,1,28.0,0,1,1,7.0,1,7,4.1000000000000005
18,2.68,6,8.343357824665578,1,13.0,0,1,1,4.0,0,6,3.3
20,2.67,1,4.031522218006477,1,22.0,0,1,0,7.0,0,8,3.325
20,2.49,2,2.973625749173468,1,24.0,0,1,1,7.0,0,6,3.7749999999999995
23,2.5,1,4.9877719508781215,0,19.0,0,1,0,9.0,0,8,3.75
28,1.0,1,5.694552783349658,1,10.0,1,1,0,7.0,0,7,7.5
18,2.5,1,8.855670501339576,1,30.0,0,1,0,2.0,1,6,3.75
19,2.5,1,4.1961347440056525,1,30.0,0,1,1,6.0,0,5,3.75
34,2.2,1,6.403278990254645,1,25.0,1,1,1,2.0,0,7,4.5
35,0.0,1,1.7923213826064122,1,15.0,0,1,0,7.0,1,7,10.0
32,2.39,1,7.04490437373067,0,12.0,1,15,0,5.0,0,9,4.0249999999999995
19,2.57,2,5.791018380478638,1,6.0,1,1,1,6.0,1,8,3.575
18,2.63,5,6.586929156995741,1,0.0,1,1,1,9.0,0,5,3.4250000000000003
35,2.43,1,8.30433286877547,1,5.0,0,1,0,7.0,0,6,3.925
24,2.38,1,6.202916723794677,0,25.0,0,1,0,7.0,1,8,4.050000000000001
20,2.43,1,5.011444314108669,1,3.0,0,1,1,6.0,1,6,3.925
18,2.65,3,1.3407836830581439,1,25.0,0,1,1,7.0,1,6,3.375
20,2.6,3,0.6955162668331584,1,19.0,1,1,1,5.0,0,6,3.5
18,0.0,5,5.446151799237632,1,20.0,0,1,1,2.0,1,9,10.0
18,3.59,1,4.8559470622958045,1,24.0,1,1,0,8.0,0,5,1.0250000000000004
20,2.25,1,4.391667668988845,1,12.0,0,1,0,2.0,1,7,4.375
19,2.62,2,6.444818010397944,1,29.0,1,1,1,8.0,1,6,3.4499999999999997
20,2.52,2,10.461179996337863,1,23.0,0,1,1,5.0,0,5,3.7
19,2.47,1,2.259257541464516,1,30.0,1,1,0,9.0,1,5,3.8249999999999993
20,2.41,1,11.879069546797014,1,30.0,0,1,1,6.0,1,7,3.9749999999999996
22,2.81,1,2.059658260474219,1,13.0,0,1,1,4.0,0,7,2.9749999999999996
18,2.71,2,6.223115928315281,1,25.0,0,1,0,6.0,0,7,3.225
19,2.86,1,6.617959785028866,1,17.0,0,1,0,6.0,0,7,2.8500000000000005
22,2.17,1,8.075877432611243,1,0.0,1,14,0,5.0,1,9,4.575
20,3.24,5,7.552687287234128,1,9.0,1,1,1,5.0,0,8,1.8999999999999995
34,0.0,1,9.06703167255619,1,5.0,0,1,0,8.0,0,6,10.0
24,1.0,1,3.871636686110063,0,22.0,0,12,0,7.0,1,4,7.5
26,0.0,2,5.483823294758342,1,1.0,0,1,1,6.0,1,7,10.0
35,2.5,1,6.07732387958905,1,1.0,0,1,0,6.0,0,5,3.75
22,2.42,1,1.6158785033279819,0,11.0,0,1,1,7.0,0,9,3.95
26,2.2,1,6.406411028083852,1,27.0,1,1,1,5.0,0,9,4.5
19,1.23,1,3.668945176993599,1,15.0,0,1,0,6.0,1,6,6.925
19,0.0,5,9.149141783632034,1,17.0,0,1,1,4.0,0,8,10.0
20,0.0,1,4.065170832346464,1,23.0,1,14,0,4.0,0,5,10.0
21,2.54,1,6.740960170113587,1,11.0,1,1,0,4.0,0,5,3.65
19,2.97,2,5.069030350443354,1,26.0,1,1,1,5.0,0,6,2.5749999999999993
18,2.55,3,1.8948520613732642,1,15.0,1,1,1,5.0,1,4,3.6250000000000004
23,2.77,1,0.3410465792874864,1,5.0,1,16,0,5.0,1,8,3.075
18,2.56,3,9.932365185708337,1,6.0,0,1,1,8.0,1,5,3.5999999999999996
18,2.66,1,3.6658231823314447,1,18.0,1,1,1,5.0,1,5,3.3499999999999996
19,2.4,3,1.432929119485849,1,1.0,1,1,1,5.0,0,6,4.0
21,2.44,1,8.877609897432098,1,11.0,1,16,1,5.0,0,8,3.9000000000000004
18,3.03,1,11.12848447319118,1,16.0,1,1,1,6.0,1,7,2.4250000000000007
24,2.65,1,4.409378139272147,1,11.0,0,1,1,7.0,1,5,3.375
18,2.61,4,3.6467132871060364,1,29.0,1,1,1,7.0,0,6,3.4750000000000005
18,2.43,1,7.405300474664076,1,30.0,0,1,1,6.0,1,5,3.925
20,2.9,2,10.554973130455107,1,23.0,1,1,1,6.0,0,8,2.75
19,2.38,2,6.417891295155923,1,21.0,1,1,1,6.0,0,6,4.050000000000001
18,2.27,5,9.466187626194895,1,1.0,0,1,1,6.0,0,7,4.325
19,2.3,1,5.3168624948715895,1,20.0,1,1,0,8.0,1,6,4.25
19,2.38,2,6.371083888224826,1,21.0,0,1,1,6.0,1,7,4.050000000000001
18,2.45,5,4.882635241224347,1,20.0,1,3,0,9.0,1,7,3.8749999999999996
20,2.75,2,1.4404835411034103,1,17.0,0,1,1,2.0,0,4,3.125
18,2.75,5,5.8017155149294855,1,7.0,1,1,1,6.0,1,6,3.125
19,2.52,6,2.338438607717915,1,9.0,0,1,1,8.0,0,4,3.7
18,2.27,3,6.576389455092818,1,9.0,0,1,1,5.0,0,5,4.325
18,2.87,2,1.503699828580084,1,20.0,0,1,1,3.0,0,4,2.8249999999999997
21,2.52,1,8.901335402809474,1,18.0,0,1,1,6.0,0,6,3.7
19,1.0,1,4.159907977810071,1,19.0,1,1,1,2.0,1,7,7.5
21,2.93,4,11.83880616579029,1,28.0,0,1,1,6.0,0,8,2.675
18,2.52,1,7.264509987347956,1,16.0,0,1,0,6.0,1,6,3.7
18,2.68,3,9.300009002683105,1,18.0,0,1,0,8.0,0,5,3.3
18,2.77,1,3.0238684704175167,1,9.0,1,1,0,3.0,1,6,3.075
23,1.2,1,7.440039845299095,1,28.0,1,1,0,4.0,1,6,7.0
20,2.32,1,13.181975246677784,1,16.0,1,1,1,8.0,0,9,4.2
18,2.66,1,9.152314360698554,1,27.0,0,1,0,9.0,1,5,3.3499999999999996
19,2.34,2,4.968701749395549,1,11.0,0,1,1,6.0,1,7,4.15
27,2.43,1,6.777958196989614,1,24.0,1,1,0,5.0,0,7,3.925
19,2.48,1,9.984750778615378,1,2.0,0,1,1,5.0,1,4,3.8
21,2.25,1,4.0360811863892945,1,23.0,1,1,1,6.0,0,9,4.375
19,2.28,1,4.703612862372479,1,13.0,1,1,1,4.0,0,6,4.300000000000001
21,2.37,1,2.7226602450710047,1,26.0,0,1,0,3.0,1,4,4.074999999999999
18,2.5,5,6.963781285003048,1,13.0,1,1,1,4.0,1,6,3.75
20,2.7,1,11.013647814166669,1,22.0,0,1,1,8.0,0,7,3.2499999999999996
18,2.65,1,10.596707135375677,1,11.0,0,1,1,7.0,0,7,3.375
18,2.28,1,2.718690085678392,1,24.0,1,1,1,6.0,0,8,4.300000000000001
18,2.73,3,7.907339275843697,1,9.0,0,1,1,7.0,1,6,3.175
18,2.58,4,1.1233927544536602,1,11.0,1,1,1,2.0,0,5,3.55
19,2.55,3,1.922830485576399,1,10.0,1,1,1,8.0,1,8,3.6250000000000004
23,2.65,1,5.703535507532974,1,1.0,0,16,1,2.0,0,6,3.375
24,2.53,1,8.96757693986203,1,27.0,1,12,1,4.0,1,9,3.6750000000000007
19,0.0,1,5.034947280402404,1,7.0,1,1,1,7.0,0,6,10.0
18,3.13,3,7.096201411509466,1,7.0,1,1,1,5.0,0,7,2.1750000000000003
19,2.35,2,2.3758210383631777,1,19.0,1,1,0,6.0,1,4,4.125
19,0.0,2,7.448697838764904,1,28.0,0,1,1,7.0,1,9,10.0
20,2.18,1,10.284629672716004,1,20.0,1,1,0,5.0,0,9,4.55
20,2.61,1,6.131291555300621,1,11.0,0,1,0,8.0,1,6,3.4750000000000005
26,1.18,1,5.972417629587632,1,18.0,1,1,0,5.0,0,5,7.050000000000001
36,0.0,1,0.6740863127233043,1,28.0,0,12,0,7.0,0,7,10.0
19,0.0,1,6.217478303550631,1,19.0,1,1,0,4.0,1,7,10.0
27,0.0,1,6.295068088904166,1,27.0,0,1,0,5.0,1,6,10.0
18,1.3,4,2.4477906975589057,1,5.0,0,1,0,10.0,0,8,6.75
18,2.67,4,1.248332438269589,1,5.0,1,1,1,8.0,0,7,3.325
28,0.0,1,12.303435004137782,1,27.0,0,1,0,5.0,1,7,10.0
21,0.0,1,3.8533291908184952,1,15.0,0,14,1,6.0,1,6,10.0
19,2.74,1,8.849889981418963,1,21.0,1,1,0,4.0,0,7,3.1499999999999995
26,0.0,1,12.858984931405733,1,15.0,0,7,0,3.0,1,7,10.0
20,2.73,1,6.76572623405019,1,0.0,1,1,1,3.0,1,9,3.175
19,2.44,6,3.256963163987753,1,18.0,1,1,1,5.0,1,4,3.9000000000000004
21,2.1,1,3.3031240042566723,1,4.0,1,1,1,4.0,0,6,4.75
23,2.59,1,12.036830864212096,1,30.0,1,16,0,7.0,1,6,3.5250000000000004
29,2.6,1,2.4585054510793904,0,20.0,1,13,0,8.0,0,9,3.5
20,3.01,1,2.235594277813949,1,21.0,1,1,0,4.0,0,7,2.4750000000000005
18,2.37,1,6.566692279889363,1,12.0,0,1,0,4.0,1,4,4.074999999999999
19,2.44,1,2.6609634755248606,1,23.0,0,1,1,8.0,0,8,3.9000000000000004
23,2.5,1,13.948183555530276,1,2.0,0,3,0,9.0,0,6,3.75
21,0.0,1,3.784305139375399,1,25.0,1,1,0,6.0,0,8,10.0
18,2.45,1,2.960785854945944,1,29.0,1,1,1,6.0,0,5,3.8749999999999996
18,0.0,1,11.374985465423958,1,8.0,0,1,1,7.0,0,7,10.0
21,1.4,5,4.266740307015984,1,1.0,0,1,1,6.0,0,9,6.5
22,0.0,1,1.821459293575733,1,29.0,0,1,0,6.0,1,7,10.0
21,2.5,1,10.220532871762838,1,30.0,0,1,1,4.0,1,4,3.75
32,0.0,1,7.398062441022285,1,17.0,0,1,1,4.0,0,6,10.0
27,2.25,1,6.6446435432909325,1,24.0,1,3,1,7.0,0,5,4.375
18,2.67,1,2.034511805715597,1,6.0,1,1,1,5.0,1,6,3.325
24,3.1,1,8.620467082501746,1,1.0,0,1,1,2.0,1,9,2.25
22,1.05,1,2.7994122609754246,1,15.0,0,1,1,8.0,1,8,7.375
22,0.0,1,10.553567531078922,1,5.0,0,1,1,5.0,1,6,10.0
19,2.51,3,13.438502195172095,1,11.0,1,1,1,4.0,0,6,3.7250000000000005
19,0.0,6,7.602937753135828,1,11.0,1,1,1,6.0,1,6,10.0
21,2.21,2,6.068960566920849,1,26.0,0,1,1,6.0,1,9,4.475
18,2.78,2,1.8195735345309978,1,16.0,1,1,1,4.0,1,7,3.0500000000000007
18,2.39,2,3.3192076344283317,1,25.0,1,1,1,8.0,0,4,4.0249999999999995
20,0.0,1,6.946959091020485,1,24.0,0,1,1,3.0,1,6,10.0
19,2.65,1,14.06939536742799,1,2.0,0,1,1,4.0,1,5,3.375
